time,cycle,stage,phase,temperature
418.0,3,anneal,hold,54.92
418.5,3,anneal,hold,55.12
419.0,3,anneal,hold,55.0
419.5,3,anneal,hold,55.06
420.0,3,anneal,hold,55.07
420.5,3,anneal,hold,55.11
421.0,3,anneal,hold,55.05
421.5,3,anneal,hold,54.89
422.0,3,anneal,hold,55.08
422.5,3,anneal,hold,54.98
423.0,3,anneal,hold,55.01
423.5,3,anneal,hold,55.16
424.0,3,anneal,hold,55.22
424.5,3,anneal,hold,55.09
425.0,3,anneal,hold,55.12
425.5,3,anneal,hold,55.25
426.0,3,anneal,hold,55.14
426.5,3,anneal,hold,55.38
427.0,3,anneal,hold,55.17
427.5,3,anneal,hold,54.94
428.0,3,anneal,hold,55.17
428.5,3,anneal,hold,55.11
429.0,3,anneal,hold,55.23
429.5,3,anneal,hold,55.15
430.0,3,anneal,hold,55.05
430.5,3,anneal,hold,54.95
431.0,3,anneal,hold,55.08
431.5,3,anneal,hold,55.03
432.0,3,anneal,hold,55.07
432.5,3,anneal,hold,55.18
433.0,3,anneal,hold,55.26
433.5,3,anneal,hold,55.16
434.0,3,anneal,hold,54.99
434.5,3,anneal,hold,55.15
435.0,3,anneal,hold,55.25
435.5,3,anneal,hold,55.08
436.0,3,anneal,hold,55.14
436.5,3,anneal,hold,55.2
437.0,3,anneal,hold,55.11
437.5,3,anneal,hold,55.27
438.0,3,anneal,hold,55.19
438.5,3,anneal,hold,55.25
439.0,3,anneal,hold,55.15
439.5,3,anneal,hold,55.21
440.0,3,anneal,hold,55.33
440.5,3,anneal,hold,55.24
441.0,3,extension,ramp,56.17
441.5,3,extension,ramp,56.96
442.0,3,extension,ramp,58.02
442.5,3,extension,ramp,59.09
443.0,3,extension,ramp,59.86
443.5,3,extension,ramp,60.82
444.0,3,extension,ramp,61.85
444.5,3,extension,ramp,63.13
445.0,3,extension,ramp,63.94
445.5,3,extension,ramp,65.26
446.0,3,extension,ramp,65.94
446.5,3,extension,ramp,67.02
447.0,3,extension,ramp,68.15
447.5,3,extension,ramp,69.2
448.0,3,extension,ramp,70.21
448.5,3,extension,ramp,71.12
449.0,3,extension,ramp,72.1
449.5,3,extension,hold,72.13
450.0,3,extension,hold,72.04
450.5,3,extension,hold,71.87
451.0,3,extension,hold,72.09
451.5,3,extension,hold,71.93
452.0,3,extension,hold,72.18
452.5,3,extension,hold,72.1
453.0,3,extension,hold,71.96
453.5,3,extension,hold,72.15
454.0,3,extension,hold,72.03
454.5,3,extension,hold,72.14
455.0,3,extension,hold,72.08
455.5,3,extension,hold,71.94
456.0,3,extension,hold,71.95
456.5,3,extension,hold,72.08
457.0,3,extension,hold,71.94
457.5,3,extension,hold,71.93
458.0,3,extension,hold,71.9
458.5,3,extension,hold,72.05
459.0,3,extension,hold,72.2
459.5,3,extension,hold,71.92
460.0,3,extension,hold,72.06
460.5,3,extension,hold,72.21
461.0,3,extension,hold,72.05
461.5,3,extension,hold,72.09
462.0,3,extension,hold,71.93
462.5,3,extension,hold,72.1
463.0,3,extension,hold,72.07
463.5,3,extension,hold,72.22
464.0,3,extension,hold,72.23
464.5,3,extension,hold,72.35
465.0,3,extension,hold,72.15
465.5,3,extension,hold,72.09
466.0,3,extension,hold,72.09
466.5,3,extension,hold,72.03
467.0,3,extension,hold,72.09
467.5,3,extension,hold,71.99
468.0,3,extension,hold,72.05
468.5,3,extension,hold,72.15
469.0,3,extension,hold,71.9
469.5,3,extension,hold,72.05
470.0,3,extension,hold,72.07
470.5,3,extension,hold,71.96
471.0,3,extension,hold,71.8
471.5,3,extension,hold,71.94
472.0,3,extension,hold,72.12
472.5,3,extension,hold,71.99
473.0,3,extension,hold,71.88
473.5,3,extension,hold,71.93
474.0,3,extension,hold,72.08
474.5,3,extension,hold,72.08
475.0,3,extension,hold,72.0
475.5,3,extension,hold,71.98
476.0,3,extension,hold,71.96
476.5,3,extension,hold,71.89
477.0,3,extension,hold,72.14
477.5,3,extension,hold,71.95
478.0,3,extension,hold,72.13
478.5,3,extension,hold,72.14
479.0,3,extension,hold,72.12
479.5,3,extension,hold,71.97
480.0,3,extension,hold,72.05
480.5,3,extension,hold,71.99
481.0,3,extension,hold,71.86
481.5,3,extension,hold,72.0
482.0,3,extension,hold,71.86
482.5,3,extension,hold,72.09
483.0,3,extension,hold,71.93
483.5,3,extension,hold,72.01
484.0,3,extension,hold,71.98
484.5,3,extension,hold,71.92
485.0,3,extension,hold,72.02
485.5,3,extension,hold,71.89
486.0,3,extension,hold,72.03
486.5,3,extension,hold,71.78
487.0,3,extension,hold,71.94
487.5,3,extension,hold,72.12
488.0,3,extension,hold,71.79
488.5,3,extension,hold,71.85
489.0,3,extension,hold,71.95
489.5,3,extension,hold,71.9
490.0,3,extension,hold,71.92
490.5,3,extension,hold,71.96
491.0,3,extension,hold,71.95
491.5,3,extension,hold,72.0
492.0,3,extension,hold,71.94
492.5,3,extension,hold,71.89
493.0,3,extension,hold,71.98
493.5,3,extension,hold,72.1
494.0,3,extension,hold,71.88
494.5,3,extension,hold,71.8
495.0,3,extension,hold,71.98
495.5,3,extension,hold,71.8
496.0,3,extension,hold,71.61
496.5,3,extension,hold,71.93
497.0,3,extension,hold,71.74
497.5,3,extension,hold,71.77
498.0,3,extension,hold,71.82
498.5,3,extension,hold,71.85
499.0,3,extension,hold,71.9
499.5,3,extension,hold,71.77
500.0,3,extension,hold,71.86
500.5,3,extension,hold,71.81
501.0,3,extension,hold,71.9
501.5,3,extension,hold,71.87
502.0,3,extension,hold,71.71
502.5,3,extension,hold,71.89
503.0,3,extension,hold,71.73
503.5,3,extension,hold,71.9
504.0,3,extension,hold,71.86
504.5,3,extension,hold,72.0
505.0,3,extension,hold,71.79
505.5,3,extension,hold,71.74
506.0,3,extension,hold,71.79
506.5,3,extension,hold,71.76
507.0,3,extension,hold,71.87
507.5,3,extension,hold,71.69
508.0,3,extension,hold,71.76
508.5,3,extension,hold,71.74
509.0,3,extension,hold,71.93
509.5,4,denature,ramp,73.17
510.0,4,denature,ramp,73.99
510.5,4,denature,ramp,74.98
511.0,4,denature,ramp,76.01
511.5,4,denature,ramp,77.12
512.0,4,denature,ramp,77.91
512.5,4,denature,ramp,79.02
513.0,4,denature,ramp,80.1
513.5,4,denature,ramp,81.05
514.0,4,denature,ramp,82.02
514.5,4,denature,ramp,83.1
515.0,4,denature,ramp,83.73
515.5,4,denature,ramp,85.07
516.0,4,denature,ramp,85.93
516.5,4,denature,ramp,86.82
517.0,4,denature,ramp,88.05
517.5,4,denature,ramp,89.14
518.0,4,denature,ramp,89.99
518.5,4,denature,ramp,91.1
519.0,4,denature,ramp,92.16
519.5,4,denature,ramp,93.13
520.0,4,denature,ramp,94.16
520.5,4,denature,ramp,95.07
521.0,4,denature,hold,94.98
521.5,4,denature,hold,94.9
522.0,4,denature,hold,94.98
522.5,4,denature,hold,94.99
523.0,4,denature,hold,94.88
523.5,4,denature,hold,95.13
524.0,4,denature,hold,94.98
524.5,4,denature,hold,95.0
525.0,4,denature,hold,95.07
525.5,4,denature,hold,95.06
526.0,4,denature,hold,95.12
526.5,4,denature,hold,95.06
527.0,4,denature,hold,94.95
527.5,4,denature,hold,95.02
528.0,4,denature,hold,94.86
528.5,4,denature,hold,94.98
529.0,4,denature,hold,94.96
529.5,4,denature,hold,94.93
530.0,4,denature,hold,94.91
530.5,4,denature,hold,94.73
531.0,4,denature,hold,94.84
531.5,4,denature,hold,94.92
532.0,4,denature,hold,94.92
532.5,4,denature,hold,94.78
533.0,4,denature,hold,95.0
533.5,4,denature,hold,94.77
534.0,4,denature,hold,94.96
534.5,4,denature,hold,94.93
535.0,4,denature,hold,94.79
535.5,4,denature,hold,95.03
536.0,4,denature,hold,94.73
536.5,4,denature,hold,94.96
537.0,4,denature,hold,94.97
537.5,4,denature,hold,94.79
538.0,4,denature,hold,94.99
538.5,4,denature,hold,94.81
539.0,4,denature,hold,94.88
539.5,4,denature,hold,94.88
540.0,4,denature,hold,94.88
540.5,4,denature,hold,94.97
541.0,4,denature,hold,94.96
541.5,4,denature,hold,94.67
542.0,4,denature,hold,94.94
542.5,4,denature,hold,94.61
543.0,4,denature,hold,94.89
543.5,4,denature,hold,94.91
544.0,4,denature,hold,94.65
544.5,4,denature,hold,94.74
545.0,4,denature,hold,94.66
545.5,4,denature,hold,94.75
546.0,4,denature,hold,94.78
546.5,4,denature,hold,94.9
547.0,4,denature,hold,94.95
547.5,4,denature,hold,94.94
548.0,4,denature,hold,94.7
548.5,4,denature,hold,94.72
549.0,4,denature,hold,94.57
549.5,4,denature,hold,94.64
550.0,4,denature,hold,94.81
550.5,4,denature,hold,94.88
551.0,4,anneal,ramp,94.13
551.5,4,anneal,ramp,93.44
552.0,4,anneal,ramp,92.75
552.5,4,anneal,ramp,92.03
553.0,4,anneal,ramp,91.17
553.5,4,anneal,ramp,90.54
554.0,4,anneal,ramp,89.7
554.5,4,anneal,ramp,89.0
555.0,4,anneal,ramp,88.3
555.5,4,anneal,ramp,87.5
556.0,4,anneal,ramp,86.71
556.5,4,anneal,ramp,85.99
557.0,4,anneal,ramp,85.24
557.5,4,anneal,ramp,84.46
558.0,4,anneal,ramp,83.72
558.5,4,anneal,ramp,83.16
559.0,4,anneal,ramp,82.31
559.5,4,anneal,ramp,81.47
560.0,4,anneal,ramp,80.82
560.5,4,anneal,ramp,79.97
561.0,4,anneal,ramp,79.37
561.5,4,anneal,ramp,78.54
562.0,4,anneal,ramp,77.74
562.5,4,anneal,ramp,77.04
563.0,4,anneal,ramp,76.09
563.5,4,anneal,ramp,75.39
564.0,4,anneal,ramp,74.63
564.5,4,anneal,ramp,74.01
565.0,4,anneal,ramp,73.42
565.5,4,anneal,ramp,72.72
566.0,4,anneal,ramp,71.81
566.5,4,anneal,ramp,71.05
567.0,4,anneal,ramp,70.07
567.5,4,anneal,ramp,69.45
568.0,4,anneal,ramp,68.67
568.5,4,anneal,ramp,67.94
569.0,4,anneal,ramp,67.23
569.5,4,anneal,ramp,66.45
570.0,4,anneal,ramp,65.55
570.5,4,anneal,ramp,65.07
571.0,4,anneal,ramp,64.14
571.5,4,anneal,ramp,63.52
572.0,4,anneal,ramp,62.96
572.5,4,anneal,ramp,61.91
573.0,4,anneal,ramp,61.0
573.5,4,anneal,ramp,60.47
574.0,4,anneal,ramp,59.86
574.5,4,anneal,ramp,59.2
575.0,4,anneal,ramp,58.13
575.5,4,anneal,ramp,57.55
576.0,4,anneal,ramp,56.7
576.5,4,anneal,ramp,55.99
577.0,4,anneal,ramp,55.51
577.5,4,anneal,ramp,54.85
578.0,4,anneal,hold,55.0
578.5,4,anneal,hold,54.93
579.0,4,anneal,hold,55.02
579.5,4,anneal,hold,54.96
580.0,4,anneal,hold,54.98
580.5,4,anneal,hold,55.02
581.0,4,anneal,hold,54.96
581.5,4,anneal,hold,55.0
582.0,4,anneal,hold,54.86
582.5,4,anneal,hold,55.06
583.0,4,anneal,hold,55.05
583.5,4,anneal,hold,54.97
584.0,4,anneal,hold,55.14
584.5,4,anneal,hold,55.16
585.0,4,anneal,hold,54.87
585.5,4,anneal,hold,54.98
586.0,4,anneal,hold,54.96
586.5,4,anneal,hold,54.93
587.0,4,anneal,hold,55.1
587.5,4,anneal,hold,55.02
588.0,4,anneal,hold,54.97
588.5,4,anneal,hold,54.86
589.0,4,anneal,hold,55.15
589.5,4,anneal,hold,54.96
590.0,4,anneal,hold,55.09
590.5,4,anneal,hold,55.12
591.0,4,anneal,hold,55.24
591.5,4,anneal,hold,54.99
592.0,4,anneal,hold,54.83
592.5,4,anneal,hold,55.15
593.0,4,anneal,hold,55.31
593.5,4,anneal,hold,55.25
594.0,4,anneal,hold,55.14
594.5,4,anneal,hold,55.09
595.0,4,anneal,hold,55.23
595.5,4,anneal,hold,55.0
596.0,4,anneal,hold,55.15
596.5,4,anneal,hold,55.16
597.0,4,anneal,hold,55.22
597.5,4,anneal,hold,55.38
598.0,4,anneal,hold,55.16
598.5,4,anneal,hold,55.09
599.0,4,anneal,hold,55.13
599.5,4,anneal,hold,54.96
600.0,4,anneal,hold,55.05
600.5,4,anneal,hold,55.05
601.0,4,anneal,hold,55.02
601.5,4,anneal,hold,55.11
602.0,4,anneal,hold,55.03
602.5,4,anneal,hold,55.24
603.0,4,anneal,hold,55.14
603.5,4,anneal,hold,55.15
604.0,4,anneal,hold,55.1
604.5,4,anneal,hold,55.16
605.0,4,anneal,hold,55.24
605.5,4,anneal,hold,55.09
606.0,4,anneal,hold,55.13
606.5,4,anneal,hold,55.18
607.0,4,anneal,hold,55.09
607.5,4,anneal,hold,55.16
608.0,4,extension,ramp,55.95
608.5,4,extension,ramp,57.09
609.0,4,extension,ramp,58.03
609.5,4,extension,ramp,59.02
610.0,4,extension,ramp,60.09
610.5,4,extension,ramp,60.99
611.0,4,extension,ramp,62.04
611.5,4,extension,ramp,62.99
612.0,4,extension,ramp,64.03
612.5,4,extension,ramp,64.94
613.0,4,extension,ramp,65.76
613.5,4,extension,ramp,66.99
614.0,4,extension,ramp,68.14
614.5,4,extension,ramp,69.09
615.0,4,extension,ramp,70.1
615.5,4,extension,ramp,71.12
616.0,4,extension,ramp,72.01
616.5,4,extension,hold,71.87
617.0,4,extension,hold,72.01
617.5,4,extension,hold,71.92
618.0,4,extension,hold,72.04
618.5,4,extension,hold,72.02
619.0,4,extension,hold,71.95
619.5,4,extension,hold,72.06
620.0,4,extension,hold,72.19
620.5,4,extension,hold,72.0
621.0,4,extension,hold,72.07
621.5,4,extension,hold,71.82
622.0,4,extension,hold,71.84
622.5,4,extension,hold,71.96
623.0,4,extension,hold,72.05
623.5,4,extension,hold,71.93
624.0,4,extension,hold,71.86
624.5,4,extension,hold,71.92
625.0,4,extension,hold,71.8
625.5,4,extension,hold,71.99
626.0,4,extension,hold,72.03
626.5,4,extension,hold,71.88
627.0,4,extension,hold,71.89
627.5,4,extension,hold,71.97
628.0,4,extension,hold,71.91
628.5,4,extension,hold,71.93
629.0,4,extension,hold,72.11
629.5,4,extension,hold,71.89
630.0,4,extension,hold,71.89
630.5,4,extension,hold,71.84
631.0,4,extension,hold,71.96
631.5,4,extension,hold,71.89
632.0,4,extension,hold,71.82
632.5,4,extension,hold,72.05
633.0,4,extension,hold,72.04
633.5,4,extension,hold,71.86
634.0,4,extension,hold,71.72
634.5,4,extension,hold,72.02
635.0,4,extension,hold,71.84
635.5,4,extension,hold,71.99
636.0,4,extension,hold,71.71
636.5,4,extension,hold,71.98
637.0,4,extension,hold,71.78
637.5,4,extension,hold,71.97
638.0,4,extension,hold,71.89
638.5,4,extension,hold,71.77
639.0,4,extension,hold,71.78
639.5,4,extension,hold,71.88
640.0,4,extension,hold,71.87
640.5,4,extension,hold,71.94
641.0,4,extension,hold,72.07
641.5,4,extension,hold,71.71
642.0,4,extension,hold,72.03
642.5,4,extension,hold,71.89
643.0,4,extension,hold,71.77
643.5,4,extension,hold,71.75
644.0,4,extension,hold,71.88
644.5,4,extension,hold,72.0
645.0,4,extension,hold,71.91
645.5,4,extension,hold,72.07
646.0,4,extension,hold,71.79
646.5,4,extension,hold,71.94
647.0,4,extension,hold,71.81
647.5,4,extension,hold,71.96
648.0,4,extension,hold,72.02
648.5,4,extension,hold,71.92
649.0,4,extension,hold,71.67
649.5,4,extension,hold,71.92
650.0,4,extension,hold,71.95
650.5,4,extension,hold,71.95
651.0,4,extension,hold,72.04
651.5,4,extension,hold,71.81
652.0,4,extension,hold,71.98
652.5,4,extension,hold,72.06
653.0,4,extension,hold,71.73
653.5,4,extension,hold,71.93
654.0,4,extension,hold,71.84
654.5,4,extension,hold,71.85
655.0,4,extension,hold,71.89
655.5,4,extension,hold,71.84
656.0,4,extension,hold,71.82
656.5,4,extension,hold,71.9
657.0,4,extension,hold,71.76
657.5,4,extension,hold,71.75
658.0,4,extension,hold,71.92
658.5,4,extension,hold,71.73
659.0,4,extension,hold,71.93
659.5,4,extension,hold,71.93
660.0,4,extension,hold,71.68
660.5,4,extension,hold,71.79
661.0,4,extension,hold,71.99
661.5,4,extension,hold,71.8
662.0,4,extension,hold,71.88
662.5,4,extension,hold,71.95
663.0,4,extension,hold,71.97
663.5,4,extension,hold,71.84
664.0,4,extension,hold,71.8
664.5,4,extension,hold,72.01
665.0,4,extension,hold,72.06
665.5,4,extension,hold,71.99
666.0,4,extension,hold,71.89
666.5,4,extension,hold,71.8
667.0,4,extension,hold,71.78
667.5,4,extension,hold,71.96
668.0,4,extension,hold,71.92
668.5,4,extension,hold,72.02
669.0,4,extension,hold,71.99
669.5,4,extension,hold,71.77
670.0,4,extension,hold,72.02
670.5,4,extension,hold,71.81
671.0,4,extension,hold,71.87
671.5,4,extension,hold,71.96
672.0,4,extension,hold,72.09
672.5,4,extension,hold,72.23
673.0,4,extension,hold,71.95
673.5,4,extension,hold,71.87
674.0,4,extension,hold,71.93
674.5,4,extension,hold,71.98
675.0,4,extension,hold,71.83
675.5,4,extension,hold,72.05
676.0,4,extension,hold,71.93
676.5,5,denature,ramp,73.05
677.0,5,denature,ramp,74.07
677.5,5,denature,ramp,75.04
678.0,5,denature,ramp,76.08
678.5,5,denature,ramp,76.94
679.0,5,denature,ramp,77.94
679.5,5,denature,ramp,78.89
680.0,5,denature,ramp,80.04
680.5,5,denature,ramp,81.08
681.0,5,denature,ramp,82.05
681.5,5,denature,ramp,83.17
682.0,5,denature,ramp,84.0
682.5,5,denature,ramp,85.07
683.0,5,denature,ramp,85.89
683.5,5,denature,ramp,86.96
684.0,5,denature,ramp,88.07
684.5,5,denature,ramp,89.08
685.0,5,denature,ramp,89.97
685.5,5,denature,ramp,90.99
686.0,5,denature,ramp,91.85
686.5,5,denature,ramp,92.96
687.0,5,denature,ramp,94.09
687.5,5,denature,ramp,95.06
688.0,5,denature,hold,94.92
688.5,5,denature,hold,94.91
689.0,5,denature,hold,95.03
689.5,5,denature,hold,95.0
690.0,5,denature,hold,94.94
690.5,5,denature,hold,95.04
691.0,5,denature,hold,94.98
691.5,5,denature,hold,94.99
692.0,5,denature,hold,95.14
692.5,5,denature,hold,95.13
693.0,5,denature,hold,94.86
693.5,5,denature,hold,95.05
694.0,5,denature,hold,95.07
694.5,5,denature,hold,94.86
695.0,5,denature,hold,95.08
695.5,5,denature,hold,95.17
696.0,5,denature,hold,94.91
696.5,5,denature,hold,94.91
697.0,5,denature,hold,95.12
697.5,5,denature,hold,95.05
698.0,5,denature,hold,95.07
698.5,5,denature,hold,95.06
699.0,5,denature,hold,95.03
699.5,5,denature,hold,94.86
700.0,5,denature,hold,95.08
700.5,5,denature,hold,95.06
701.0,5,denature,hold,94.89
701.5,5,denature,hold,94.94
702.0,5,denature,hold,94.77
702.5,5,denature,hold,95.01
703.0,5,denature,hold,95.0
703.5,5,denature,hold,94.91
704.0,5,denature,hold,95.0
704.5,5,denature,hold,94.88
705.0,5,denature,hold,94.97
705.5,5,denature,hold,94.8
706.0,5,denature,hold,94.9
706.5,5,denature,hold,94.9
707.0,5,denature,hold,94.96
707.5,5,denature,hold,94.93
708.0,5,denature,hold,94.95
708.5,5,denature,hold,95.01
709.0,5,denature,hold,94.88
709.5,5,denature,hold,94.77
710.0,5,denature,hold,95.08
710.5,5,denature,hold,95.03
711.0,5,denature,hold,94.77
711.5,5,denature,hold,94.97
712.0,5,denature,hold,94.85
712.5,5,denature,hold,94.91
713.0,5,denature,hold,94.91
713.5,5,denature,hold,94.84
714.0,5,denature,hold,94.8
714.5,5,denature,hold,94.83
715.0,5,denature,hold,94.77
715.5,5,denature,hold,94.76
716.0,5,denature,hold,94.8
716.5,5,denature,hold,94.73
717.0,5,denature,hold,94.87
717.5,5,denature,hold,94.92
718.0,5,anneal,ramp,94.19
718.5,5,anneal,ramp,93.52
719.0,5,anneal,ramp,92.8
719.5,5,anneal,ramp,92.05
720.0,5,anneal,ramp,91.26
720.5,5,anneal,ramp,90.57
721.0,5,anneal,ramp,89.8
721.5,5,anneal,ramp,88.88
722.0,5,anneal,ramp,88.34
722.5,5,anneal,ramp,87.59
723.0,5,anneal,ramp,86.67
723.5,5,anneal,ramp,86.0
724.0,5,anneal,ramp,85.32
724.5,5,anneal,ramp,84.48
725.0,5,anneal,ramp,83.86
725.5,5,anneal,ramp,83.24
726.0,5,anneal,ramp,82.17
726.5,5,anneal,ramp,81.36
727.0,5,anneal,ramp,80.78
727.5,5,anneal,ramp,80.07
728.0,5,anneal,ramp,79.23
728.5,5,anneal,ramp,78.65
729.0,5,anneal,ramp,77.62
729.5,5,anneal,ramp,77.07
730.0,5,anneal,ramp,76.19
730.5,5,anneal,ramp,75.67
731.0,5,anneal,ramp,74.95
731.5,5,anneal,ramp,73.92
732.0,5,anneal,ramp,73.2
732.5,5,anneal,ramp,72.59
733.0,5,anneal,ramp,71.71
733.5,5,anneal,ramp,71.0
734.0,5,anneal,ramp,70.25
734.5,5,anneal,ramp,69.31
735.0,5,anneal,ramp,68.75
735.5,5,anneal,ramp,67.93
736.0,5,anneal,ramp,67.2
736.5,5,anneal,ramp,66.64
737.0,5,anneal,ramp,65.62
737.5,5,anneal,ramp,65.08
738.0,5,anneal,ramp,64.22
738.5,5,anneal,ramp,63.47
739.0,5,anneal,ramp,62.83
739.5,5,anneal,ramp,62.03
740.0,5,anneal,ramp,61.31
740.5,5,anneal,ramp,60.6
741.0,5,anneal,ramp,59.72
741.5,5,anneal,ramp,58.94
742.0,5,anneal,ramp,58.14
742.5,5,anneal,ramp,57.42
743.0,5,anneal,ramp,57.04
743.5,5,anneal,ramp,56.12
744.0,5,anneal,ramp,55.11
744.5,5,anneal,ramp,54.87
745.0,5,anneal,hold,55.01
745.5,5,anneal,hold,54.88
746.0,5,anneal,hold,55.0
746.5,5,anneal,hold,55.02
747.0,5,anneal,hold,55.29
747.5,5,anneal,hold,54.92
748.0,5,anneal,hold,55.18
748.5,5,anneal,hold,55.09
749.0,5,anneal,hold,55.01
749.5,5,anneal,hold,55.14
750.0,5,anneal,hold,55.01
750.5,5,anneal,hold,55.07
751.0,5,anneal,hold,55.03
751.5,5,anneal,hold,55.15
752.0,5,anneal,hold,55.16
752.5,5,anneal,hold,55.0
753.0,5,anneal,hold,54.94
753.5,5,anneal,hold,55.06
754.0,5,anneal,hold,55.04
754.5,5,anneal,hold,55.09
755.0,5,anneal,hold,55.23
755.5,5,anneal,hold,55.04
756.0,5,anneal,hold,55.1
756.5,5,anneal,hold,55.09
757.0,5,anneal,hold,55.16
757.5,5,anneal,hold,54.84
758.0,5,anneal,hold,55.03
758.5,5,anneal,hold,55.13
759.0,5,anneal,hold,55.2
759.5,5,anneal,hold,55.03
760.0,5,anneal,hold,54.88
760.5,5,anneal,hold,55.1
761.0,5,anneal,hold,54.97
761.5,5,anneal,hold,54.91
762.0,5,anneal,hold,55.02
762.5,5,anneal,hold,55.07
763.0,5,anneal,hold,55.0
763.5,5,anneal,hold,54.83
764.0,5,anneal,hold,55.16
764.5,5,anneal,hold,55.24
765.0,5,anneal,hold,55.15
765.5,5,anneal,hold,54.93
766.0,5,anneal,hold,55.06
766.5,5,anneal,hold,55.09
767.0,5,anneal,hold,55.13
767.5,5,anneal,hold,55.15
768.0,5,anneal,hold,54.95
768.5,5,anneal,hold,55.04
769.0,5,anneal,hold,55.08
769.5,5,anneal,hold,55.2
770.0,5,anneal,hold,55.1
770.5,5,anneal,hold,55.11
771.0,5,anneal,hold,55.02
771.5,5,anneal,hold,55.16
772.0,5,anneal,hold,55.04
772.5,5,anneal,hold,54.91
773.0,5,anneal,hold,55.12
773.5,5,anneal,hold,55.06
774.0,5,anneal,hold,54.96
774.5,5,anneal,hold,54.95
775.0,5,extension,ramp,56.03
775.5,5,extension,ramp,57.05
776.0,5,extension,ramp,58.02
776.5,5,extension,ramp,59.03
777.0,5,extension,ramp,60.17
777.5,5,extension,ramp,61.11
778.0,5,extension,ramp,62.02
778.5,5,extension,ramp,63.09
779.0,5,extension,ramp,63.9
779.5,5,extension,ramp,65.04
780.0,5,extension,ramp,66.18
780.5,5,extension,ramp,66.98
781.0,5,extension,ramp,67.92
781.5,5,extension,ramp,68.93
782.0,5,extension,ramp,69.89
782.5,5,extension,ramp,70.92
783.0,5,extension,ramp,71.96
783.5,5,extension,hold,72.02
784.0,5,extension,hold,71.92
784.5,5,extension,hold,71.97
785.0,5,extension,hold,71.95
785.5,5,extension,hold,71.93
786.0,5,extension,hold,72.0
786.5,5,extension,hold,71.88
787.0,5,extension,hold,71.97
787.5,5,extension,hold,72.01
788.0,5,extension,hold,71.99
788.5,5,extension,hold,72.01
789.0,5,extension,hold,72.03
789.5,5,extension,hold,72.1
790.0,5,extension,hold,72.11
790.5,5,extension,hold,71.94
791.0,5,extension,hold,71.9
791.5,5,extension,hold,71.9
792.0,5,extension,hold,71.96
792.5,5,extension,hold,71.95
793.0,5,extension,hold,71.92
793.5,5,extension,hold,71.84
794.0,5,extension,hold,71.94
794.5,5,extension,hold,72.02
795.0,5,extension,hold,72.04
795.5,5,extension,hold,71.94
796.0,5,extension,hold,71.96
796.5,5,extension,hold,71.9
797.0,5,extension,hold,71.97
797.5,5,extension,hold,71.84
798.0,5,extension,hold,71.99
798.5,5,extension,hold,71.73
799.0,5,extension,hold,71.87
799.5,5,extension,hold,71.93
800.0,5,extension,hold,71.93
800.5,5,extension,hold,72.18
801.0,5,extension,hold,71.94
801.5,5,extension,hold,71.82
802.0,5,extension,hold,71.91
802.5,5,extension,hold,71.75
803.0,5,extension,hold,71.93
803.5,5,extension,hold,71.83
804.0,5,extension,hold,72.02
804.5,5,extension,hold,71.88
805.0,5,extension,hold,71.9
805.5,5,extension,hold,71.85
806.0,5,extension,hold,72.08
806.5,5,extension,hold,71.88
807.0,5,extension,hold,72.1
807.5,5,extension,hold,72.02
808.0,5,extension,hold,72.01
808.5,5,extension,hold,71.98
809.0,5,extension,hold,71.99
809.5,5,extension,hold,71.79
810.0,5,extension,hold,71.96
810.5,5,extension,hold,72.09
811.0,5,extension,hold,72.04
811.5,5,extension,hold,71.93
812.0,5,extension,hold,72.07
812.5,5,extension,hold,72.26
813.0,5,extension,hold,72.22
813.5,5,extension,hold,72.09
814.0,5,extension,hold,72.19
814.5,5,extension,hold,72.08
815.0,5,extension,hold,71.93
815.5,5,extension,hold,72.04
816.0,5,extension,hold,72.3
816.5,5,extension,hold,72.09
817.0,5,extension,hold,72.1
817.5,5,extension,hold,72.05
818.0,5,extension,hold,72.29
818.5,5,extension,hold,72.28
